model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,x,y
gpt-oss 120B,1k-8k,16,False,1.149,False,1.418,False,1.304,h200_trt,fp4,8,False,340.771,False,196977.372,47.599,340.771
gpt-oss 120B,1k-8k,32,False,0.622,False,0.767,False,0.706,h200_trt,fp4,8,False,629.947,False,364131.321,51.786,629.947
gpt-oss 120B,1k-8k,32,False,0.222,False,0.274,False,0.252,h200_trt,fp4,2,False,1766.035,False,1020829.757,73.912,1766.035
gpt-oss 120B,1k-8k,16,False,0.242,False,0.298,False,0.274,h200_trt,fp4,1,False,1621.611,False,937347.22,80.062,1621.611
gpt-oss 120B,1k-8k,4,True,1.008,True,1.244,True,1.144,h200_trt,fp4,2,True,388.383,True,224499.06,41.718,388.383
gpt-oss 120B,1k-8k,8,True,0.587,True,0.725,True,0.666,h200_trt,fp4,2,True,667.065,True,385586.805,48.481,667.065
gpt-oss 120B,1k-8k,8,False,0.367,False,0.453,False,0.416,h200_trt,fp4,1,False,1068.006,False,617344.746,60.55,1068.006
gpt-oss 120B,1k-8k,32,False,0.152,False,0.187,False,0.172,h200_trt,fp4,1,False,2581.47,False,1492179.449,101.087,2581.47
gpt-oss 120B,1k-8k,64,True,0.141,True,0.174,True,0.16,h200_trt,fp4,2,True,2770.185,True,1601262.952,93.366,2770.185
gpt-oss 120B,1k-8k,4,True,2.943,True,3.631,True,3.339,h200_trt,fp4,8,True,133.101,True,76936.851,30.344,133.101
gpt-oss 120B,1k-8k,4,False,0.599,False,0.74,False,0.68,h200_trt,fp4,1,False,653.577,False,377790.117,49.281,653.577
gpt-oss 120B,1k-8k,64,True,0.122,True,0.151,True,0.138,h200_trt,fp4,1,True,3211.282,True,1856232.19,152.22,3211.282
gpt-oss 120B,1k-8k,8,False,1.853,False,2.287,False,2.103,h200_trt,fp4,8,False,211.363,False,122175.3,38.416,211.363
gpt-oss 120B,1k-8k,4,True,1.699,True,2.097,True,1.928,h200_trt,fp4,4,True,230.48,True,133225.389,34.98,230.48
gpt-oss 120B,1k-8k,64,False,0.358,False,0.441,False,0.406,h200_trt,fp4,8,False,1094.854,False,632863.696,58.697,1094.854
gpt-oss 120B,1k-8k,64,True,0.144,True,0.18,True,0.2,mi300x,fp4,2,True,2156.143,True,1204549.43,120.065,2156.143
gpt-oss 120B,1k-8k,16,True,0.483,True,0.604,True,0.668,mi300x,fp4,4,True,644.153,True,359862.123,50.3,644.153
gpt-oss 120B,1k-8k,64,True,0.197,True,0.247,True,0.273,mi300x,fp4,4,True,1577.569,True,881323.253,81.892,1577.569
gpt-oss 120B,1k-8k,64,True,0.123,True,0.154,True,0.17,mi300x,fp4,1,True,2527.245,True,1411868.86,205.489,2527.245
gpt-oss 120B,1k-8k,4,True,1.449,True,1.811,True,2.005,mi300x,fp4,4,True,214.717,True,119953.855,36.9,214.717
gpt-oss 120B,1k-8k,8,False,0.392,False,0.49,False,0.542,mi300x,fp4,1,False,793.904,False,443521.738,81.002,793.904
gpt-oss 120B,1k-8k,16,False,0.254,False,0.317,False,0.351,mi300x,fp4,1,False,1226.645,False,685276.524,106.349,1226.645
gpt-oss 120B,1k-8k,8,True,0.773,True,0.967,True,1.07,mi300x,fp4,4,True,402.249,True,224720.339,40.397,402.249
gpt-oss 120B,1k-8k,64,False,0.337,False,0.421,False,0.467,mi300x,fp4,8,False,922.678,False,515462.698,69.883,922.678
gpt-oss 120B,1k-8k,4,False,0.847,False,1.059,False,1.173,mi300x,fp4,2,False,367.126,False,205098.453,44.426,367.126
gpt-oss 120B,1k-8k,32,False,0.51,False,0.637,False,0.705,mi300x,fp4,8,False,610.551,False,341090.07,53.548,610.551
gpt-oss 120B,1k-8k,4,False,0.558,False,0.698,False,0.773,mi300x,fp4,1,False,557.07,False,311212.071,57.513,557.07
gpt-oss 120B,1k-8k,32,False,0.186,False,0.232,False,0.257,mi300x,fp4,1,False,1676.038,False,936333.933,156.086,1676.038
gpt-oss 120B,1k-8k,16,False,0.359,False,0.448,False,0.496,mi300x,fp4,2,False,867.648,False,484719.626,75.63,867.648
gpt-oss 120B,1k-8k,8,False,0.544,False,0.68,False,0.753,mi300x,fp4,2,False,571.639,False,319351.511,57.198,571.639
gpt-oss 120B,1k-8k,8,False,1.46,False,1.824,False,2.02,mi300x,fp4,8,False,213.151,False,119078.942,38.019,213.151
gpt-oss 120B,1k-8k,4,True,2.655,True,3.319,True,3.674,mi300x,fp4,8,True,117.182,True,65464.637,33.828,117.182
gpt-oss 120B,1k-8k,16,False,0.851,False,1.064,False,1.178,mi300x,fp4,8,False,365.448,False,204160.93,44.382,365.448
gpt-oss 120B,1k-8k,32,False,0.226,False,0.283,False,0.313,mi300x,fp4,2,False,1374.054,False,767627.746,95.474,1374.054
gpt-oss 120B,1k-8k,32,True,0.317,True,0.396,True,0.439,mi300x,fp4,4,True,981.778,True,548479.11,66.832,981.778
gpt-oss 120B,1k-8k,4,False,1.001,False,1.301,False,1.001,h100,fp4,2,False,360.883,False,208603.071,44.349,360.883
gpt-oss 120B,1k-8k,64,False,0.377,False,0.49,False,0.377,h100,fp4,8,False,957.419,False,553421.554,67.4,957.419
gpt-oss 120B,1k-8k,4,True,1.665,True,2.164,True,1.665,h100,fp4,4,True,216.895,True,125372.633,36.91,216.895
gpt-oss 120B,1k-8k,64,True,0.169,True,0.22,True,0.169,h100,fp4,2,True,2138.075,True,1235881.617,121.821,2138.075
gpt-oss 120B,1k-8k,16,True,0.565,True,0.734,True,0.565,h100,fp4,4,True,639.579,True,369699.052,50.57,639.579
gpt-oss 120B,1k-8k,16,False,0.959,False,1.247,False,0.959,h100,fp4,8,False,376.599,False,217687.326,42.872,376.599
gpt-oss 120B,1k-8k,8,False,0.602,False,0.783,False,0.602,h100,fp4,2,False,599.393,False,346470.133,53.897,599.393
gpt-oss 120B,1k-8k,32,False,0.247,False,0.322,False,0.247,h100,fp4,2,False,1459.863,False,843851.474,89.471,1459.863
gpt-oss 120B,1k-8k,16,False,0.378,False,0.491,False,0.378,h100,fp4,2,False,956.461,False,552867.701,67.502,956.461
gpt-oss 120B,1k-8k,4,True,2.998,True,3.897,True,2.998,h100,fp4,8,True,120.454,True,69626.351,33.05,120.454
gpt-oss 120B,1k-8k,32,True,0.353,True,0.459,True,0.353,h100,fp4,4,True,1023.648,True,591703.779,63.927,1023.648
gpt-oss 120B,1k-8k,8,True,0.956,True,1.242,True,0.956,h100,fp4,4,True,377.873,True,218423.668,42.838,377.873
gpt-oss 120B,1k-8k,32,False,0.575,False,0.747,False,0.575,h100,fp4,8,False,628.072,False,363047.115,52.126,628.072
gpt-oss 120B,1k-8k,64,True,0.235,True,0.305,True,0.235,h100,fp4,4,True,1538.257,True,889165.875,84.132,1538.257
gpt-oss 120B,1k-8k,8,False,1.671,False,2.173,False,1.671,h100,fp4,8,False,216.046,False,124881.932,37.417,216.046
gpt-oss 120B,1k-8k,4,True,1.493,True,1.842,True,1.694,h200,fp4,4,True,262.4,True,151676.252,30.678,262.4
gpt-oss 120B,1k-8k,32,False,0.179,False,0.221,False,0.203,h200,fp4,1,False,2187.094,False,1264216.121,119.765,2187.094
gpt-oss 120B,1k-8k,4,False,3.13,False,3.863,False,3.552,h200,fp4,8,False,125.129,False,72329.158,32.095,125.129
gpt-oss 120B,1k-8k,8,True,0.852,True,1.051,True,0.966,h200,fp4,4,True,459.884,True,265829.067,35.013,459.884
gpt-oss 120B,1k-8k,8,False,0.392,False,0.484,False,0.445,h200,fp4,1,False,998.458,False,577143.633,65.383,998.458
gpt-oss 120B,1k-8k,16,False,0.361,False,0.445,False,0.409,h200,fp4,2,False,1085.917,False,627697.511,59.731,1085.917
gpt-oss 120B,1k-8k,32,True,0.322,True,0.397,True,0.365,h200,fp4,4,True,1217.67,True,703855.262,53.64,1217.67
gpt-oss 120B,1k-8k,16,False,0.262,False,0.323,False,0.297,h200,fp4,1,False,1494.909,False,864109.396,86.807,1494.909
gpt-oss 120B,1k-8k,64,False,0.331,False,0.409,False,0.376,h200,fp4,8,False,1182.615,False,683592.695,54.415,1182.615
gpt-oss 120B,1k-8k,16,False,0.87,False,1.074,False,0.987,h200,fp4,8,False,450.135,False,260193.63,36.03,450.135
gpt-oss 120B,1k-8k,4,False,0.574,False,0.709,False,0.652,h200,fp4,1,False,681.919,False,394172.739,46.924,681.919
gpt-oss 120B,1k-8k,16,False,0.521,False,0.643,False,0.591,h200,fp4,4,False,751.605,False,434453.646,43.095,751.605
gpt-oss 120B,1k-8k,32,False,0.234,False,0.289,False,0.266,h200,fp4,2,False,1670.277,False,965478.14,78.152,1670.277
gpt-oss 120B,1k-8k,64,True,0.159,True,0.196,True,0.181,h200,fp4,2,True,2461.359,True,1422751.012,105.369,2461.359
gpt-oss 120B,1k-8k,64,True,0.131,True,0.162,True,0.149,h200,fp4,1,True,2983.687,True,1724674.344,174.359,2983.687
gpt-oss 120B,1k-8k,32,True,0.508,True,0.627,True,0.577,h200,fp4,8,True,770.623,True,445446.974,42.374,770.623
gpt-oss 120B,1k-8k,8,False,1.574,False,1.943,False,1.786,h200,fp4,8,False,248.809,False,143820.283,32.305,248.809
gpt-oss 120B,1k-8k,8,False,0.553,False,0.683,False,0.628,h200,fp4,2,False,707.885,False,409182.325,46.317,707.885
gpt-oss 120B,1k-8k,64,True,0.216,True,0.266,True,0.245,h200,fp4,4,True,1814.522,True,1048856.425,71.236,1814.522
gpt-oss 120B,1k-8k,4,False,0.905,False,1.117,False,1.027,h200,fp4,2,False,432.675,False,250100.989,36.631,432.675
gpt-oss 120B,1k-8k,64,True,0.115,True,0.138,True,0.171,b200,fp4,2,True,4715.568,True,2173072.93,54.819,4715.568
gpt-oss 120B,1k-8k,32,True,0.279,True,0.335,True,0.415,b200,fp4,4,True,1940.128,True,894068.203,33.502,1940.128
gpt-oss 120B,1k-8k,32,False,0.177,False,0.213,False,0.264,b200,fp4,2,False,3053.448,False,1407119.066,42.625,3053.448
gpt-oss 120B,1k-8k,4,True,3.039,True,3.647,True,4.52,b200,fp4,8,True,178.228,True,82132.529,22.443,178.228
gpt-oss 120B,1k-8k,64,False,0.352,False,0.423,False,0.524,b200,fp4,8,False,1537.784,False,708656.327,41.709,1537.784
gpt-oss 120B,1k-8k,8,False,0.302,False,0.363,False,0.449,b200,fp4,1,False,1792.213,False,825904.389,36.146,1792.213
gpt-oss 120B,1k-8k,16,False,0.296,False,0.355,False,0.44,b200,fp4,2,False,1830.34,False,843474.882,35.615,1830.34
gpt-oss 120B,1k-8k,4,False,0.867,False,1.041,False,1.29,b200,fp4,2,False,624.515,False,287795.065,25.718,624.515
gpt-oss 120B,1k-8k,16,False,0.488,False,0.585,False,0.725,b200,fp4,4,False,1110.601,False,511797.887,29.186,1110.601
gpt-oss 120B,1k-8k,32,False,0.518,False,0.621,False,0.77,b200,fp4,8,False,1046.21,False,482124.202,31,1046.21
gpt-oss 120B,1k-8k,4,True,1.582,True,1.898,True,2.352,b200,fp4,4,True,342.455,True,157813.168,23.408,342.455
gpt-oss 120B,1k-8k,16,False,0.193,False,0.232,False,0.287,b200,fp4,1,False,2804.326,False,1292316.217,46.228,2804.326
gpt-oss 120B,1k-8k,8,True,0.852,True,1.022,True,1.267,b200,fp4,4,True,635.737,True,292966.524,25.524,635.737
gpt-oss 120B,1k-8k,64,True,0.085,True,0.102,True,0.126,b200,fp4,1,True,6386.675,True,2943168.299,81.284,6386.675
gpt-oss 120B,1k-8k,8,False,1.63,False,1.956,False,2.425,b200,fp4,8,False,332.229,False,153100.931,24.328,332.229
gpt-oss 120B,1k-8k,4,True,0.482,True,0.578,True,0.717,b200,fp4,1,True,1124.025,True,517983.914,28.401,1124.025
gpt-oss 120B,1k-8k,32,False,0.128,False,0.154,False,0.191,b200,fp4,1,False,4224.898,False,1946957.795,62.1,4224.898
gpt-oss 120B,1k-8k,8,False,0.492,False,0.59,False,0.732,b200,fp4,2,False,1101.083,False,507411.429,29.336,1101.083
gpt-oss 120B,1k-8k,64,True,0.17,True,0.204,True,0.252,b200,fp4,4,True,3190.617,True,1470330.477,40.373,3190.617
gpt-oss 120B,1k-8k,16,False,0.929,False,1.115,False,1.382,b200,fp4,8,False,583.047,False,268685.283,27.844,583.047
gpt-oss 120B,1k-8k,4,False,0.745,False,0.894,False,1.108,b200_trt,fp4,2,False,727.16,False,335096.71,22.131,727.16
gpt-oss 120B,1k-8k,64,True,0.077,True,0.092,True,0.114,b200_trt,fp4,1,True,7061.329,True,3254068.62,75.298,7061.329
gpt-oss 120B,1k-8k,4,True,2.241,True,2.69,True,3.333,b200_trt,fp4,8,True,241.671,True,111369.143,16.542,241.671
gpt-oss 120B,1k-8k,8,False,1.322,False,1.587,False,1.966,b200_trt,fp4,8,False,409.687,False,188795.672,19.757,409.687
gpt-oss 120B,1k-8k,16,False,0.25,False,0.3,False,0.371,b200_trt,fp4,2,False,2168.868,False,999478.266,29.89,2168.868
gpt-oss 120B,1k-8k,8,False,0.415,False,0.498,False,0.617,b200_trt,fp4,2,False,1305.737,False,601721.998,24.746,1305.737
gpt-oss 120B,1k-8k,4,True,1.168,True,1.401,True,1.736,b200_trt,fp4,4,True,463.944,True,213799.189,17.125,463.944
gpt-oss 120B,1k-8k,16,False,0.747,False,0.896,False,1.11,b200_trt,fp4,8,False,725.57,False,334364.179,22.309,725.57
gpt-oss 120B,1k-8k,64,True,0.1,True,0.12,True,0.149,b200_trt,fp4,2,True,5419.396,True,2497417.329,47.656,5419.396
gpt-oss 120B,1k-8k,32,False,0.153,False,0.184,False,0.228,b200_trt,fp4,2,False,3534.717,False,1628901.75,36.913,3534.717
gpt-oss 120B,1k-8k,64,True,0.145,True,0.174,True,0.215,b200_trt,fp4,4,True,3743.321,True,1725032.819,34.408,3743.321
gpt-oss 120B,1k-8k,16,False,0.172,False,0.206,False,0.256,b200_trt,fp4,1,False,3147.74,False,1450571.252,41.228,3147.74
gpt-oss 120B,1k-8k,64,False,0.267,False,0.32,False,0.397,b200_trt,fp4,8,False,2028.345,False,934720.968,31.889,2028.345
gpt-oss 120B,1k-8k,8,False,0.28,False,0.336,False,0.416,b200_trt,fp4,1,False,1935.101,False,891751.726,33.622,1935.101
gpt-oss 120B,1k-8k,32,False,0.117,False,0.14,False,0.174,b200_trt,fp4,1,False,4633.874,False,2135425.721,56.897,4633.874
gpt-oss 120B,1k-8k,16,True,0.387,True,0.464,True,0.575,b200_trt,fp4,4,True,1400.1,True,645207.205,23.158,1400.1
gpt-oss 120B,1k-8k,8,True,0.701,True,0.841,True,1.043,b200_trt,fp4,4,True,772.608,True,356040.368,20.995,772.608
gpt-oss 120B,1k-8k,4,False,0.442,False,0.53,False,0.657,b200_trt,fp4,1,False,1225.939,False,564948.955,26.323,1225.939
gpt-oss 120B,1k-8k,32,True,0.233,True,0.28,True,0.347,b200_trt,fp4,4,True,2319.964,True,1069107.943,28.064,2319.964
gpt-oss 120B,1k-8k,32,False,0.442,False,0.53,False,0.657,b200_trt,fp4,8,False,1226.572,False,565240.604,26.473,1226.572
gpt-oss 120B,1k-8k,64,True,0.068,True,0.087,True,0.096,mi355x,fp4,1,True,6078.196,True,2293658.937,85.36,6078.196
gpt-oss 120B,1k-8k,8,True,1.379,True,1.77,True,1.956,mi355x,fp4,8,True,298.159,True,112512.975,27.084,298.159
gpt-oss 120B,1k-8k,4,True,0.389,True,0.499,True,0.552,mi355x,fp4,1,True,1056.906,True,398832.62,30.115,1056.906
gpt-oss 120B,1k-8k,32,True,0.103,True,0.132,True,0.146,mi355x,fp4,1,True,4000.658,True,1509682.351,65.33,4000.658
gpt-oss 120B,1k-8k,64,False,0.161,False,0.206,False,0.228,mi355x,fp4,4,False,2558.243,False,965374.773,50.332,2558.243
gpt-oss 120B,1k-8k,32,False,0.436,False,0.56,False,0.619,mi355x,fp4,8,False,942.334,False,355597.728,34.611,942.334
gpt-oss 120B,1k-8k,4,True,2.65,True,3.402,True,3.76,mi355x,fp4,8,True,155.139,True,58542.85,25.678,155.139
gpt-oss 120B,1k-8k,8,True,0.242,True,0.311,True,0.344,mi355x,fp4,1,True,1695.398,True,639772.835,37.977,1695.398
gpt-oss 120B,1k-8k,64,False,0.255,False,0.327,False,0.361,mi355x,fp4,8,False,1613.679,False,608935.387,39.846,1613.679
gpt-oss 120B,1k-8k,8,False,0.762,False,0.979,False,1.082,mi355x,fp4,4,False,539.178,False,203463.269,30.093,539.178
gpt-oss 120B,1k-8k,32,False,0.258,False,0.331,False,0.366,mi355x,fp4,4,False,1594.402,False,601660.982,41.016,1594.402
gpt-oss 120B,1k-8k,16,False,0.43,False,0.551,False,0.609,mi355x,fp4,4,False,957.117,False,361176.323,33.649,957.117
gpt-oss 120B,1k-8k,16,True,0.152,True,0.195,True,0.216,mi355x,fp4,1,True,2701.663,True,1019495.569,48.032,2701.663
gpt-oss 120B,1k-8k,16,True,0.754,True,0.968,True,1.069,mi355x,fp4,8,True,545.431,True,205823.2,29.619,545.431
gpt-oss 120B,1k-8k,4,False,1.418,False,1.821,False,2.013,mi355x,fp4,4,False,289.825,False,109368.083,27.517,289.825
Llama 3.3 70B Instruct,1k-8k,4,False,2.511,False,3.013,False,3.734,b200,fp8,2,False,215.753,False,99425.157,74.013,215.753
Llama 3.3 70B Instruct,1k-8k,8,False,1.032,False,1.239,False,1.535,b200,fp8,1,False,524.688,False,241791.624,122.946,524.688
Llama 3.3 70B Instruct,1k-8k,8,False,0.863,False,1.036,False,1.283,b200,fp4,1,False,627.639,False,289234.507,102.854,627.639
Llama 3.3 70B Instruct,1k-8k,8,False,1.202,False,1.442,False,1.787,b200,fp4,2,False,450.756,False,207721.514,71.466,450.756
Llama 3.3 70B Instruct,1k-8k,64,True,0.227,True,0.272,True,0.338,b200,fp4,2,True,2385.83,True,1099461.053,107.489,2385.83
Llama 3.3 70B Instruct,1k-8k,16,False,1.792,False,2.15,False,2.665,b200,fp4,8,False,302.257,False,139288.935,53.508,302.257
Llama 3.3 70B Instruct,1k-8k,4,False,1.948,False,2.338,False,2.898,b200,fp8,1,False,278.001,False,128110.863,114.919,278.001
Llama 3.3 70B Instruct,1k-8k,4,True,6.344,True,7.612,True,9.434,b200,fp4,8,True,85.387,True,39348.716,46.669,85.387
Llama 3.3 70B Instruct,1k-8k,16,False,0.568,False,0.682,False,0.845,b200,fp8,1,False,952.804,False,439080.272,136.317,952.804
Llama 3.3 70B Instruct,1k-8k,16,False,1.029,False,1.234,False,1.53,b200,fp8,4,False,526.581,False,242663.934,61.517,526.581
Llama 3.3 70B Instruct,1k-8k,64,False,0.626,False,0.752,False,0.931,b200,fp4,8,False,864.935,False,398587.492,74.096,864.935
Llama 3.3 70B Instruct,1k-8k,16,True,1.742,True,2.091,True,2.591,b200,fp8,8,True,310.903,True,143273.218,52.149,310.903
Llama 3.3 70B Instruct,1k-8k,32,False,0.369,False,0.443,False,0.549,b200,fp4,2,False,1466.21,False,675672.911,88.958,1466.21
Llama 3.3 70B Instruct,1k-8k,8,False,2.062,False,2.474,False,3.066,b200,fp8,4,False,262.736,False,121076.524,61.32,262.736
Llama 3.3 70B Instruct,1k-8k,64,False,0.638,False,0.766,False,0.949,b200,fp8,8,False,848.895,False,391195.983,75.544,848.895
Llama 3.3 70B Instruct,1k-8k,8,True,3.238,True,3.886,True,4.816,b200,fp8,8,True,167.264,True,77079.988,48.11,167.264
Llama 3.3 70B Instruct,1k-8k,4,False,3.856,False,4.628,False,5.735,b200,fp8,4,False,140.457,False,64726.939,56.733,140.457
Llama 3.3 70B Instruct,1k-8k,8,False,1.882,False,2.258,False,2.799,b200,fp4,4,False,287.82,False,132635.914,55.945,287.82
Llama 3.3 70B Instruct,1k-8k,32,False,0.264,False,0.317,False,0.393,b200,fp4,1,False,2047.918,False,943740.849,127.269,2047.918
Llama 3.3 70B Instruct,1k-8k,32,False,1.025,False,1.23,False,1.525,b200,fp8,8,False,528.35,False,243479.382,61.642,528.35
Llama 3.3 70B Instruct,1k-8k,64,True,0.355,True,0.425,True,0.527,b200,fp4,4,True,1527.903,True,704102.796,83.845,1527.903
Llama 3.3 70B Instruct,1k-8k,32,False,1.004,False,1.205,False,1.494,b200,fp4,8,False,539.324,False,248536.286,60.186,539.324
Llama 3.3 70B Instruct,1k-8k,16,False,0.642,False,0.77,False,0.954,b200,fp4,2,False,844.055,False,388965.594,76.835,844.055
Llama 3.3 70B Instruct,1k-8k,32,False,0.395,False,0.474,False,0.588,b200,fp8,2,False,1370.319,False,631483.302,94.96,1370.319
Llama 3.3 70B Instruct,1k-8k,8,False,3.323,False,3.987,False,4.942,b200,fp4,8,False,163.014,False,75121.462,49.407,163.014
Llama 3.3 70B Instruct,1k-8k,4,False,6.4,False,7.68,False,9.518,b200,fp8,8,False,84.632,False,39001.14,47.089,84.632
Llama 3.3 70B Instruct,1k-8k,64,True,0.162,True,0.195,True,0.241,b200,fp4,1,True,3340.562,True,1539429.335,153.818,3340.562
Llama 3.3 70B Instruct,1k-8k,16,True,0.992,True,1.19,True,1.475,b200,fp4,4,True,546.065,True,251642.809,59.396,546.065
Llama 3.3 70B Instruct,1k-8k,32,False,0.317,False,0.381,False,0.472,b200,fp8,1,False,1708.053,False,787121.331,152.672,1708.053
Llama 3.3 70B Instruct,1k-8k,4,False,2.305,False,2.766,False,3.428,b200,fp4,2,False,234.961,False,108277.119,67.814,234.961
Llama 3.3 70B Instruct,1k-8k,4,False,3.666,False,4.399,False,5.452,b200,fp4,4,False,147.762,False,68092.954,53.926,147.762
Llama 3.3 70B Instruct,1k-8k,64,False,0.245,False,0.294,False,0.365,b200,fp8,2,False,2209.42,False,1018165.844,116.241,2209.42
Llama 3.3 70B Instruct,1k-8k,32,False,0.584,False,0.701,False,0.868,b200,fp8,4,False,927.702,False,427512.407,70.325,927.702
Llama 3.3 70B Instruct,1k-8k,4,False,1.581,False,1.897,False,2.35,b200,fp4,1,False,342.717,False,157934.158,92.9,342.717
Llama 3.3 70B Instruct,1k-8k,32,True,0.584,True,0.7,True,0.868,b200,fp4,4,True,927.918,True,427612.209,70.062,927.918
Llama 3.3 70B Instruct,1k-8k,8,False,1.338,False,1.606,False,1.99,b200,fp8,2,False,404.806,False,186546.568,79.66,404.806
Llama 3.3 70B Instruct,1k-8k,16,False,0.706,False,0.847,False,1.049,b200,fp8,2,False,767.727,False,353791.07,84.496,767.727
Llama 3.3 70B Instruct,1k-8k,16,False,0.469,False,0.563,False,0.698,b200,fp4,1,False,1154.016,False,531804.615,112.668,1154.016
Llama 3.3 70B Instruct,1k-8k,64,False,0.193,False,0.231,False,0.286,b200,fp8,1,False,2812.033,False,1295867.736,182.29,2812.033
Llama 3.3 70B Instruct,1k-8k,64,False,0.356,False,0.427,False,0.529,b200,fp8,4,False,1521.67,False,701230.319,84.157,1521.67
Llama 3.3 70B Instruct,1k-8k,32,False,0.307,False,0.378,False,0.348,h200_trt,fp8,1,False,1277.688,False,738548.24,204.056,1277.688
Llama 3.3 70B Instruct,1k-8k,16,False,0.625,False,0.772,False,0.71,h200_trt,fp8,2,False,626.262,False,362001.109,103.372,626.262
Llama 3.3 70B Instruct,1k-8k,4,False,2.862,False,3.532,False,3.248,h200_trt,fp8,4,False,136.83,False,79092.513,58.302,136.83
Llama 3.3 70B Instruct,1k-8k,8,False,1.515,False,1.869,False,1.719,h200_trt,fp8,4,False,258.539,False,149444.36,62.376,258.539
Llama 3.3 70B Instruct,1k-8k,64,False,0.593,False,0.731,False,0.673,h200_trt,fp8,8,False,660.866,False,382003.575,97.822,660.866
Llama 3.3 70B Instruct,1k-8k,8,True,2.447,True,3.02,True,2.777,h200_trt,fp8,8,True,160.067,True,92524.248,50.386,160.067
Llama 3.3 70B Instruct,1k-8k,64,False,0.227,False,0.28,False,0.257,h200_trt,fp8,2,False,1726.53,False,997994.006,149.173,1726.53
Llama 3.3 70B Instruct,1k-8k,128,True,0.217,True,0.268,True,0.247,h200_trt,fp8,4,True,1801.74,True,1041468.003,143.643,1801.74
